season_x,name,position,team_x,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW
2020-21,Fraser Forster,GK,Southampton,0,0,0,0,0.0,523,325,0,0,0.0,0.0,2021-03-10T18:00:00Z,0,12,Man City,0,0,0,0,27,0,461845,2.0,5.0,0.0,0,10427,17962,7535,40,False,0,27
2020-21,Claudio Gomes,MID,Man City,0,0,0,0,0.0,659,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,13,Man Utd,0,0,0,0,27,0,289,2.0,0.0,0.0,0,-4,30,34,45,True,0,27
2020-21,Claudio Gomes,MID,Man City,0,0,0,0,0.0,659,325,0,0,0.0,0.0,2021-03-10T18:00:00Z,0,16,Southampton,0,0,0,0,27,0,289,2.0,5.0,0.0,0,-4,30,34,45,True,0,27
2020-21,Andy Carroll,FWD,Newcastle,0,0,2,0,0.0,320,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,1,18,West Brom,0,0,0,0,27,0,24630,0.0,0.0,0.0,1,-34,991,1025,51,False,0,27
2020-21,Sam Woods,DEF,Crystal Palace,0,0,0,0,0.0,522,266,0,0,0.0,0.0,2021-03-07T19:15:00Z,0,17,Spurs,0,0,0,0,27,0,35839,1.0,4.0,0.0,0,-611,0,611,40,False,0,27
2020-21,Dennis Praet,MID,Leicester,0,0,0,0,0.0,225,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,3,Brighton,0,0,0,0,27,0,12296,2.0,1.0,0.0,0,-94,22,116,52,False,0,27
2020-21,Leonardo Campana,FWD,Wolves,0,0,0,0,0.0,476,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,2,Aston Villa,0,0,0,0,27,0,24241,0.0,0.0,0.0,0,-159,404,563,48,False,0,27
2020-21,Diogo Jota,MID,Liverpool,0,0,5,0,13.3,468,263,1,0,4.4,10.0,2021-03-07T14:00:00Z,90,8,Fulham,0,0,0,0,27,0,234818,1.0,0.0,21.0,1,53595,57338,3743,66,True,1,27
2020-21,Cedric Kipre,DEF,West Brom,0,0,0,0,0.0,499,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,14,Newcastle,0,0,0,0,27,0,3112,0.0,0.0,0.0,0,-31,0,31,43,True,0,27
2020-21,Jordan Stevens,MID,Leeds,0,0,0,0,0.0,212,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,19,West Ham,0,0,0,0,27,0,30182,0.0,2.0,0.0,0,-209,0,209,43,False,0,27
2020-21,Enda Stevens,DEF,Sheffield Utd,0,0,7,0,16.3,347,265,2,0,3.2,5.0,2021-03-06T15:00:00Z,90,16,Southampton,0,0,0,0,27,0,70600,2.0,0.0,11.0,1,217,694,477,50,True,0,27
2020-21,Jay Rodriguez,FWD,Burnley,0,0,0,0,0.0,86,261,0,0,0.8,2.0,2021-03-06T12:30:00Z,4,1,Arsenal,0,0,0,0,27,0,42763,1.0,1.0,6.0,1,-3407,3213,6620,58,True,0,27
2020-21,Patrick Cutrone,FWD,Wolves,0,0,0,0,0.0,626,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,2,Aston Villa,0,0,0,0,27,0,435,0.0,0.0,0.0,0,-15,0,15,59,False,0,27
2020-21,Max Meyer,MID,Crystal Palace,0,0,0,0,0.0,143,266,0,0,0.0,0.0,2021-03-07T19:15:00Z,0,17,Spurs,0,0,0,0,27,0,2479,1.0,4.0,0.0,0,-18,0,18,47,False,0,27
2020-21,Rekeem Harper,MID,West Brom,0,0,0,0,0.0,426,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,14,Newcastle,0,0,0,0,27,0,29584,0.0,0.0,0.0,0,-493,0,493,43,True,0,27
2020-21,Angus Gunn,GK,Southampton,0,0,0,0,0.0,371,265,0,0,0.0,0.0,2021-03-06T15:00:00Z,0,15,Sheffield Utd,0,0,0,0,27,0,8254,2.0,0.0,0.0,0,-69,0,69,43,False,0,27
2020-21,Angus Gunn,GK,Southampton,0,0,0,0,0.0,371,325,0,0,0.0,0.0,2021-03-10T18:00:00Z,0,12,Man City,0,0,0,0,27,0,8254,2.0,5.0,0.0,0,-69,0,69,43,False,0,27
2020-21,Takumi Minamino,MID,Southampton,0,0,10,1,13.0,258,265,0,0,3.3,4.6,2021-03-06T15:00:00Z,87,15,Sheffield Utd,0,0,0,0,27,0,39980,2.0,0.0,15.0,3,-2383,6808,9191,60,False,0,27
2020-21,Takumi Minamino,MID,Southampton,0,0,0,0,0.0,258,325,0,0,0.0,0.0,2021-03-10T18:00:00Z,0,12,Man City,0,0,0,0,27,0,39980,2.0,5.0,0.0,0,-2383,6808,9191,60,False,0,27
2020-21,Owen Otasowie,MID,Wolves,0,0,0,0,0.0,581,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,2,Aston Villa,0,0,0,0,27,0,1594,0.0,0.0,0.0,0,-4,35,39,45,False,0,27
2020-21,Jack Jenkins,MID,Leeds,0,0,0,0,0.0,599,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,19,West Ham,0,0,0,0,27,0,1138,0.0,2.0,0.0,0,-22,37,59,45,False,0,27
2020-21,Mateusz Klich,MID,Leeds,0,0,1,0,12.3,198,268,2,0,1.9,4.2,2021-03-08T20:00:00Z,45,19,West Ham,0,0,0,0,27,0,213960,0.0,2.0,2.0,1,-4119,646,4765,52,False,0,27
2020-21,Aymeric Laporte,DEF,Man City,0,0,0,0,0.0,280,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,13,Man Utd,0,0,0,0,27,0,176133,2.0,0.0,0.0,0,-2795,1381,4176,60,True,0,27
2020-21,Aymeric Laporte,DEF,Man City,0,0,8,0,0.8,280,325,2,0,0.9,8.2,2021-03-10T18:00:00Z,90,16,Southampton,0,0,0,0,27,0,176133,2.0,5.0,0.0,1,-2795,1381,4176,60,True,0,27
2020-21,Davy Pröpper,MID,Brighton,0,0,0,0,0.0,59,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,9,Leicester,0,0,0,0,27,0,2544,2.0,1.0,0.0,0,2,38,36,48,True,0,27
2020-21,Conor Gallagher,MID,West Brom,0,0,14,1,19.6,544,267,0,0,4.6,12.8,2021-03-07T12:00:00Z,90,14,Newcastle,0,0,0,0,27,0,5852,0.0,0.0,14.0,3,846,1436,590,55,True,0,27
2020-21,Timothy Fosu-Mensah,DEF,Man Utd,0,0,0,0,0.0,312,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,Man City,0,0,0,0,27,0,5693,2.0,0.0,0.0,0,-45,0,45,43,False,0,27
2020-21,James Ward-Prowse,MID,Southampton,0,3,36,1,1.8,370,265,0,1,6.0,40.8,2021-03-06T15:00:00Z,90,15,Sheffield Utd,0,0,0,0,27,0,728610,2.0,0.0,17.0,11,137739,161653,23914,59,False,0,27
2020-21,James Ward-Prowse,MID,Southampton,0,0,35,0,33.8,370,325,5,1,11.6,50.4,2021-03-10T18:00:00Z,90,12,Man City,0,0,0,0,27,0,728610,2.0,5.0,32.0,7,137739,161653,23914,59,False,0,27
2020-21,Ibrahima Diallo,MID,Southampton,0,0,10,1,22.8,565,265,0,0,3.5,10.6,2021-03-06T15:00:00Z,90,15,Sheffield Utd,0,0,0,0,27,0,1588,2.0,0.0,2.0,3,-25,46,71,45,False,0,27
2020-21,Ibrahima Diallo,MID,Southampton,0,0,11,0,7.0,565,325,0,0,1.4,7.0,2021-03-10T18:00:00Z,27,12,Man City,0,0,0,0,27,0,1588,2.0,5.0,0.0,1,-25,46,71,45,False,0,27
2020-21,Teddy Jenks,MID,Brighton,0,0,0,0,0.0,631,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,9,Leicester,0,0,0,0,27,0,209,2.0,1.0,0.0,0,8,42,34,45,True,0,27
2020-21,Alireza Jahanbakhsh,MID,Brighton,0,0,3,0,0.3,71,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,1,9,Leicester,0,0,0,0,27,0,2539,2.0,1.0,0.0,1,0,25,25,54,True,0,27
2020-21,Ola Aina,DEF,Fulham,0,0,24,1,1.5,562,263,0,0,1.4,12.0,2021-03-07T14:00:00Z,90,11,Liverpool,0,0,0,0,27,0,167500,1.0,0.0,0.0,6,-7060,9441,16501,45,False,0,27
2020-21,Stuart Dallas,DEF,Leeds,0,0,14,0,30.1,200,268,2,0,5.9,20.8,2021-03-08T20:00:00Z,90,19,West Ham,0,0,0,0,27,0,1749787,0.0,2.0,8.0,1,45954,82100,36146,50,False,0,27
2020-21,Paul Dummett,DEF,Newcastle,0,0,21,1,0.9,331,267,0,0,1.3,12.4,2021-03-07T12:00:00Z,90,18,West Brom,0,0,0,0,27,0,1464,0.0,0.0,0.0,6,-16,57,73,44,False,0,27
2020-21,Nicolas Pépé,MID,Arsenal,0,0,-6,0,2.5,18,261,0,0,3.8,3.2,2021-03-06T12:30:00Z,21,4,Burnley,0,0,0,0,27,0,95594,1.0,1.0,32.0,1,35534,38639,3105,76,False,0,27
2020-21,Fabián Balbuena,DEF,West Ham,0,0,0,0,0.0,443,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,10,Leeds,0,0,0,0,27,0,52220,0.0,2.0,0.0,0,-1100,461,1561,42,True,0,27
2020-21,Pascal Groß,MID,Brighton,0,0,11,0,54.8,57,260,2,0,7.5,12.6,2021-03-06T20:00:00Z,90,9,Leicester,0,0,0,0,27,0,22497,2.0,1.0,8.0,2,88,1861,1773,58,True,0,27
2020-21,Harry Winks,MID,Spurs,0,0,11,0,3.8,397,266,1,0,1.2,8.4,2021-03-07T19:15:00Z,69,6,Crystal Palace,0,0,0,0,27,0,7807,1.0,4.0,0.0,2,-40,61,101,51,True,0,27
2020-21,Max Sanders,MID,Brighton,0,0,0,0,0.0,632,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,9,Leicester,0,0,0,0,27,0,62,2.0,1.0,0.0,0,0,0,0,45,True,0,27
2020-21,Jack Butland,GK,Crystal Palace,0,0,0,0,0.0,586,266,0,0,0.0,0.0,2021-03-07T19:15:00Z,0,17,Spurs,0,0,0,0,27,0,4038,1.0,4.0,0.0,0,-57,69,126,45,False,0,27
2020-21,Raheem Sterling,MID,Man City,0,0,1,0,14.6,276,264,2,0,5.1,3.6,2021-03-07T16:30:00Z,90,13,Man Utd,0,0,0,0,27,0,851293,2.0,0.0,33.0,2,-115237,38774,154011,116,True,0,27
2020-21,Raheem Sterling,MID,Man City,0,0,0,0,0.0,276,325,0,0,0.0,0.0,2021-03-10T18:00:00Z,0,16,Southampton,0,0,0,0,27,0,851293,2.0,5.0,0.0,0,-115237,38774,154011,116,True,0,27
2020-21,Riyad Mahrez,MID,Man City,0,0,12,0,29.6,275,264,2,0,6.9,15.6,2021-03-07T16:30:00Z,90,13,Man Utd,0,0,0,0,27,0,435480,2.0,0.0,24.0,2,168145,178071,9926,81,True,0,27
2020-21,Riyad Mahrez,MID,Man City,1,3,54,0,20.1,275,325,2,2,12.3,71.0,2021-03-10T18:00:00Z,60,16,Southampton,0,0,0,0,27,0,435480,2.0,5.0,32.0,18,168145,178071,9926,81,True,0,27
2020-21,Bobby Thomas,DEF,Burnley,0,0,0,0,0.0,520,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,1,Arsenal,0,0,0,0,27,0,38406,1.0,1.0,0.0,0,-625,0,625,39,True,0,27
2020-21,Oliver Burke,MID,Sheffield Utd,0,0,0,0,0.0,424,265,0,0,0.0,0.0,2021-03-06T15:00:00Z,0,16,Southampton,0,0,0,0,27,0,132097,2.0,0.0,0.0,0,1027,7935,6908,42,True,0,27
2020-21,Ahmed El-Sayed Hegazy,DEF,West Brom,0,0,0,0,0.0,414,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,14,Newcastle,0,0,0,0,27,0,10012,0.0,0.0,0.0,0,-59,0,59,41,True,0,27
2020-21,Charlie Taylor,DEF,Burnley,0,0,10,0,1.3,97,261,1,0,1.2,10.4,2021-03-06T12:30:00Z,62,1,Arsenal,0,0,0,0,27,0,135325,1.0,1.0,0.0,2,-2126,1356,3482,44,True,0,27
2020-21,Matt Targett,DEF,Aston Villa,0,0,21,1,2.9,42,259,0,0,1.2,9.0,2021-03-06T17:30:00Z,90,20,Wolves,0,0,0,0,27,0,1114091,0.0,0.0,0.0,6,30330,55577,25247,50,True,0,27
2020-21,Will Norris,GK,Burnley,0,0,0,0,0.0,583,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,1,Arsenal,0,0,0,0,27,0,9282,1.0,1.0,0.0,0,54,322,268,40,True,0,27
2020-21,Josh Brownhill,MID,Burnley,0,0,11,0,1.6,98,261,1,0,0.9,3.8,2021-03-06T12:30:00Z,90,1,Arsenal,0,0,0,0,27,0,3465,1.0,1.0,4.0,2,117,223,106,49,True,0,27
2020-21,Lucas Torreira,MID,Arsenal,0,0,0,0,0.0,19,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,4,Burnley,0,0,0,0,27,0,6363,1.0,1.0,0.0,0,-24,0,24,47,False,0,27
2020-21,DeAndre Yedlin,DEF,Newcastle,0,0,0,0,0.0,335,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,18,West Brom,0,0,0,0,27,0,14963,0.0,0.0,0.0,0,-366,0,366,43,False,0,27
2020-21,Bertrand Traoré,MID,Aston Villa,0,0,10,1,16.1,540,259,0,0,2.7,8.6,2021-03-06T17:30:00Z,82,20,Wolves,0,0,0,0,27,0,107256,0.0,0.0,2.0,3,2928,17080,14152,59,True,0,27
2020-21,Bukayo Saka,MID,Arsenal,0,0,4,0,19.5,24,261,1,0,8.6,3.8,2021-03-06T12:30:00Z,90,4,Burnley,0,0,0,0,27,0,787502,1.0,1.0,63.0,1,109855,139560,29705,52,False,1,27
2020-21,Billy Sharp,FWD,Sheffield Utd,0,0,4,0,0.3,343,265,0,0,0.4,3.2,2021-03-06T15:00:00Z,22,16,Southampton,0,0,0,0,27,0,15452,2.0,0.0,0.0,1,-917,519,1436,55,True,0,27
2020-21,Nick Pope,GK,Burnley,0,0,10,0,0.0,96,261,1,0,0.6,5.6,2021-03-06T12:30:00Z,90,1,Arsenal,0,0,0,0,27,1,1146184,1.0,1.0,0.0,2,-38392,9701,48093,56,True,0,27
2020-21,Jack Wilshere,MID,West Ham,0,0,0,0,0.0,434,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,10,Leeds,0,0,0,0,27,0,3697,0.0,2.0,0.0,0,-17,0,17,49,True,0,27
2020-21,Leander Dendoncker,MID,Wolves,0,0,15,1,10.7,464,259,0,0,3.7,21.8,2021-03-06T17:30:00Z,90,2,Aston Villa,0,0,0,0,27,0,40175,0.0,0.0,4.0,3,144,1179,1035,46,False,0,27
2020-21,Bernardo Fernandes da Silva Junior,DEF,Brighton,0,0,0,0,0.0,75,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,9,Leicester,0,0,0,0,27,0,370097,2.0,1.0,0.0,0,-6755,0,6755,39,True,0,27
2020-21,Jeff Hendrick,MID,Newcastle,0,0,1,0,12.0,485,267,0,0,2.1,6.6,2021-03-07T12:00:00Z,56,18,West Brom,0,0,0,0,27,0,103556,0.0,0.0,2.0,1,-679,804,1483,45,False,0,27
2020-21,Florian Lejeune,DEF,Newcastle,0,0,0,0,0.0,327,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,18,West Brom,0,0,0,0,27,0,877,0.0,0.0,0.0,0,-2,0,2,43,False,0,27
2020-21,Mbwana Samatta,FWD,Aston Villa,0,0,0,0,0.0,49,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,20,Wolves,0,0,0,0,27,0,2783,0.0,0.0,0.0,0,-8,0,8,59,True,0,27
2020-21,James Justin,DEF,Leicester,0,0,0,0,0.0,239,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,3,Brighton,0,0,0,0,27,0,708860,2.0,1.0,0.0,0,-93321,424,93745,49,False,0,27
2020-21,Scott McTominay,MID,Man Utd,0,0,24,1,11.2,309,264,0,0,3.5,24.2,2021-03-07T16:30:00Z,90,12,Man City,0,0,0,0,27,0,63217,2.0,0.0,0.0,3,1056,4813,3757,49,False,0,27
2020-21,Pascal Struijk,DEF,Leeds,0,0,0,0,0.0,211,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,19,West Ham,0,0,0,0,27,0,481215,0.0,2.0,0.0,0,8274,21882,13608,40,False,0,27
2020-21,Rodrigo Moreno,FWD,Leeds,0,0,2,0,1.7,492,268,0,0,1.0,0.0,2021-03-08T20:00:00Z,30,19,West Ham,0,0,0,0,27,0,154761,0.0,2.0,9.0,1,-3130,271,3401,57,False,0,27
2020-21,Divock Origi,FWD,Liverpool,0,0,0,0,0.0,256,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,8,Fulham,0,0,0,0,27,0,50036,1.0,0.0,0.0,0,-406,998,1404,51,True,0,27
2020-21,Reece Hannam,DEF,Crystal Palace,0,0,0,0,0.0,675,266,0,0,0.0,0.0,2021-03-07T19:15:00Z,0,17,Spurs,0,0,0,0,27,0,128,1.0,4.0,0.0,0,50,68,18,40,False,0,27
2020-21,Harrison Reed,MID,Fulham,0,0,11,1,2.4,373,263,0,0,2.1,18.8,2021-03-07T14:00:00Z,90,11,Liverpool,0,0,0,0,27,0,45903,1.0,0.0,0.0,3,1563,3481,1918,44,False,0,27
2020-21,Indiana Vassilev,FWD,Aston Villa,0,0,0,0,0.0,51,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,20,Wolves,0,0,0,0,27,0,42508,0.0,0.0,0.0,0,-355,0,355,43,True,0,27
2020-21,Morgan Gibbs-White,MID,Wolves,0,0,0,0,0.0,473,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,2,Aston Villa,0,0,0,0,27,0,653,0.0,0.0,0.0,0,-11,23,34,49,False,0,27
2020-21,Lewis Dunk,DEF,Brighton,0,0,12,0,0.8,62,260,2,0,3.1,8.4,2021-03-06T20:00:00Z,90,9,Leicester,0,0,0,0,27,0,465312,2.0,1.0,22.0,1,7044,29913,22869,49,True,0,27
2020-21,Taylor Perry,MID,Wolves,0,0,0,0,0.0,611,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,2,Aston Villa,0,0,0,0,27,0,798,0.0,0.0,0.0,0,38,105,67,45,False,0,27
2020-21,Jannik Vestergaard,DEF,Southampton,0,0,23,1,0.2,369,265,0,0,2.1,16.4,2021-03-06T15:00:00Z,90,15,Sheffield Utd,0,0,0,0,27,0,281133,2.0,0.0,4.0,5,34798,40821,6023,47,False,1,27
2020-21,Jannik Vestergaard,DEF,Southampton,1,0,25,0,0.6,369,325,5,0,4.3,23.8,2021-03-10T18:00:00Z,90,12,Man City,0,0,0,0,27,0,281133,2.0,5.0,19.0,3,34798,40821,6023,47,False,0,27
2020-21,Mario Lemina,MID,Fulham,0,3,36,1,1.5,493,263,0,1,6.5,44.8,2021-03-07T14:00:00Z,90,11,Liverpool,0,0,0,0,27,0,18128,1.0,0.0,19.0,10,-14,248,262,45,False,1,27
2020-21,Matt Macey,GK,Arsenal,0,0,0,0,0.0,527,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,4,Burnley,0,0,0,0,27,0,85751,1.0,1.0,0.0,0,-1684,0,1684,40,False,0,27
2020-21,Douglas Luiz Soares de Paulo,MID,Aston Villa,0,0,9,1,1.5,52,259,0,0,2.0,18.2,2021-03-06T17:30:00Z,90,20,Wolves,0,0,0,0,27,0,16492,0.0,0.0,0.0,3,-418,180,598,49,True,0,27
2020-21,Ross Barkley,MID,Aston Villa,0,0,3,0,14.5,106,259,0,0,1.5,0.4,2021-03-06T17:30:00Z,29,20,Wolves,0,0,0,0,27,0,71162,0.0,0.0,0.0,1,-4166,1789,5955,59,True,0,27
2020-21,Jack Cork,MID,Burnley,0,0,0,0,0.0,84,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,1,Arsenal,0,0,0,0,27,0,1576,1.0,1.0,0.0,0,-24,63,87,50,True,0,27
2020-21,Allan Marques Loureiro,MID,Everton,0,0,19,0,1.3,502,262,2,0,1.4,12.8,2021-03-08T18:00:00Z,90,5,Chelsea,0,0,0,0,27,0,49182,0.0,2.0,0.0,2,-35,187,222,52,False,0,27
2020-21,Eberechi Eze,MID,Crystal Palace,0,0,0,0,2.3,489,266,1,0,0.2,0.0,2021-03-07T19:15:00Z,45,17,Spurs,0,0,0,0,27,0,80588,1.0,4.0,0.0,1,-7077,2489,9566,58,False,0,27
2020-21,Yves Bissouma,MID,Brighton,0,0,8,0,0.8,76,260,2,0,0.4,3.0,2021-03-06T20:00:00Z,90,9,Leicester,0,0,0,0,27,0,121400,2.0,1.0,0.0,2,1353,4034,2681,44,True,0,27
2020-21,Giovani Lo Celso,MID,Spurs,0,0,0,0,0.0,403,266,0,0,0.0,0.0,2021-03-07T19:15:00Z,0,6,Crystal Palace,0,0,0,0,27,0,28843,1.0,4.0,0.0,0,-112,44,156,69,True,0,27
2020-21,Granit Xhaka,MID,Arsenal,0,0,11,0,15.6,9,261,1,0,2.6,8.2,2021-03-06T12:30:00Z,90,4,Burnley,0,0,0,0,27,0,34608,1.0,1.0,2.0,2,530,1192,662,52,False,0,27
2020-21,Sean Longstaff,MID,Newcastle,0,0,0,0,0.0,480,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,18,West Brom,0,0,0,0,27,0,5424,0.0,0.0,0.0,0,-71,18,89,47,False,0,27
2020-21,Charlie Austin,FWD,West Brom,0,0,0,0,0.0,415,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,14,Newcastle,0,0,0,0,27,0,11865,0.0,0.0,0.0,0,-108,0,108,51,True,0,27
2020-21,Paul Pogba,MID,Man Utd,0,0,0,0,0.0,296,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,12,Man City,0,0,0,0,27,0,100175,2.0,0.0,0.0,0,-2884,158,3042,76,False,0,27
2020-21,Richard Nartey,DEF,Burnley,0,0,0,0,0.0,658,261,0,0,0.0,0.0,2021-03-06T12:30:00Z,0,1,Arsenal,0,0,0,0,27,0,904,1.0,1.0,0.0,0,63,168,105,40,True,0,27
2020-21,Harvey Elliott,MID,Liverpool,0,0,0,0,0.0,265,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,8,Fulham,0,0,0,0,27,0,6237,1.0,0.0,0.0,0,-56,0,56,43,True,0,27
2020-21,Oluwasemilogo Adesewo Ibidapo Ajayi,DEF,West Brom,0,0,0,0,0.0,419,267,0,0,0.0,0.0,2021-03-07T12:00:00Z,0,14,Newcastle,0,0,0,0,27,0,16827,0.0,0.0,0.0,0,94,775,681,48,True,0,27
2020-21,Mateo Kovacic,MID,Chelsea,0,0,13,1,10.7,107,262,0,0,2.2,11.6,2021-03-08T18:00:00Z,79,7,Everton,0,0,0,0,27,0,22279,0.0,2.0,0.0,3,298,1115,817,53,True,0,27
2020-21,Jean-Philippe Gbamin,MID,Everton,0,0,0,0,0.0,161,262,0,0,0.0,0.0,2021-03-08T18:00:00Z,0,5,Chelsea,0,0,0,0,27,0,257,0.0,2.0,0.0,0,-8,15,23,50,False,0,27
2020-21,Mbaye Diagne,FWD,West Brom,0,0,-4,1,4.3,648,267,0,0,5.2,3.6,2021-03-07T12:00:00Z,83,14,Newcastle,0,0,0,0,27,0,57017,0.0,0.0,44.0,2,-4389,6292,10681,60,True,0,27
2020-21,Trent Alexander-Arnold,DEF,Liverpool,0,0,6,0,32.3,259,263,0,0,4.1,6.4,2021-03-07T14:00:00Z,14,8,Fulham,0,0,0,0,27,0,1119826,1.0,0.0,2.0,1,662,17897,17235,74,True,0,27
2020-21,Oleksandr Zinchenko,DEF,Man City,0,0,16,0,28.3,283,264,2,0,6.0,23.0,2021-03-07T16:30:00Z,90,13,Man Utd,0,0,0,0,27,0,54184,2.0,0.0,9.0,1,-2995,2680,5675,55,True,0,27
2020-21,Oleksandr Zinchenko,DEF,Man City,0,0,21,0,25.8,283,325,2,0,5.3,17.4,2021-03-10T18:00:00Z,80,16,Southampton,0,0,0,0,27,0,54184,2.0,5.0,10.0,1,-2995,2680,5675,55,True,0,27
2020-21,Andrew Robertson,DEF,Liverpool,0,0,16,0,19.5,255,263,1,0,3.8,12.4,2021-03-07T14:00:00Z,90,8,Fulham,0,0,0,0,27,0,1219645,1.0,0.0,6.0,2,-21590,16717,38307,72,True,0,27
2020-21,Adrián Bernabé,MID,Man City,0,0,0,0,0.0,537,264,0,0,0.0,0.0,2021-03-07T16:30:00Z,0,13,Man Utd,0,0,0,0,27,0,991,2.0,0.0,0.0,0,3,22,19,45,True,0,27
2020-21,Adrián Bernabé,MID,Man City,0,0,0,0,0.0,537,325,0,0,0.0,0.0,2021-03-10T18:00:00Z,0,16,Southampton,0,0,0,0,27,0,991,2.0,5.0,0.0,0,3,22,19,45,True,0,27
2020-21,Liam Hughes,GK,Liverpool,0,0,0,0,0.0,677,263,0,0,0.0,0.0,2021-03-07T14:00:00Z,0,8,Fulham,0,0,0,0,27,0,67,1.0,0.0,0.0,0,37,46,9,40,True,0,27
2020-21,César Azpilicueta,DEF,Chelsea,0,3,30,1,26.0,102,262,0,0,4.9,23.4,2021-03-08T18:00:00Z,90,7,Everton,0,0,0,0,27,0,413569,0.0,2.0,0.0,9,21064,29628,8564,57,True,0,27
2020-21,Jairo Riedewald,MID,Crystal Palace,0,0,7,0,2.5,144,266,4,0,0.7,3.6,2021-03-07T19:15:00Z,90,17,Spurs,0,0,0,0,27,0,65875,1.0,4.0,1.0,1,-742,1406,2148,44,False,1,27
2020-21,Ben Godfrey,DEF,Everton,0,0,7,0,0.8,566,262,2,0,1.0,9.4,2021-03-08T18:00:00Z,90,5,Chelsea,1,0,0,0,27,0,35766,0.0,2.0,0.0,-1,-5,2067,2072,50,False,0,27
2020-21,Mark Noble,MID,West Ham,0,0,0,0,0.0,427,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,10,Leeds,0,0,0,0,27,0,26939,0.0,2.0,0.0,0,-93,194,287,45,True,0,27
2020-21,Jonathan Castro Otto,DEF,Wolves,0,1,23,1,2.3,462,259,0,0,1.1,8.2,2021-03-06T17:30:00Z,90,2,Aston Villa,0,0,0,0,27,0,3417,0.0,0.0,0.0,7,-2,288,290,54,False,0,27
2020-21,Christian Fuchs,DEF,Leicester,0,0,0,0,0.0,218,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,3,Brighton,0,0,0,0,27,0,16274,2.0,1.0,0.0,0,-219,209,428,45,False,0,27
2020-21,Jordan Hugill,FWD,West Ham,0,0,0,0,0.0,444,268,0,0,0.0,0.0,2021-03-08T20:00:00Z,0,10,Leeds,0,0,0,0,27,0,484,0.0,2.0,0.0,0,-3,0,3,55,True,0,27
2020-21,Moise Kean,FWD,Everton,0,0,0,0,0.0,169,262,0,0,0.0,0.0,2021-03-08T18:00:00Z,0,5,Chelsea,0,0,0,0,27,0,14884,0.0,2.0,0.0,0,-28,0,28,57,False,0,27
2020-21,Ki-Jana Hoever,DEF,Wolves,0,0,0,0,0.0,545,259,0,0,0.0,0.0,2021-03-06T17:30:00Z,0,2,Aston Villa,0,0,0,0,27,0,3676,0.0,0.0,0.0,0,-9,65,74,44,False,0,27
2020-21,Luke Thomas,DEF,Leicester,0,0,0,0,0.0,240,260,0,0,0.0,0.0,2021-03-06T20:00:00Z,0,3,Brighton,0,0,0,0,27,0,21143,2.0,1.0,0.0,0,-744,858,1602,42,False,0,27
